0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0.6314141154289246,0.892352819442749,3.977778249009134e-07,0.598640501499176,0.8479101061820984,-0.008734099566936493,0.5885367393493652,0.7881098985671997,-0.014565732330083847,0.6095943450927734,0.7511563897132874,-0.023364825174212456,0.634036660194397,0.7317896485328674,-0.03159872815012932,0.6041630506515503,0.7066673636436462,-0.00660733925178647,0.5960354208946228,0.6339324712753296,-0.019725002348423004,0.5914046764373779,0.5889267921447754,-0.026642952114343643,0.5885104537010193,0.5519408583641052,-0.030108897015452385,0.6346967220306396,0.7112512588500977,-0.01470913179218769,0.6413286924362183,0.630841851234436,-0.028318265452980995,0.6434983611106873,0.577057957649231,-0.037516966462135315,0.6467071175575256,0.5359195470809937,-0.04135499894618988,0.6595117449760437,0.7357723712921143,-0.02457616664469242,0.6504245400428772,0.7167678475379944,-0.045405976474285126,0.6300455331802368,0.7476376295089722,-0.05184400454163551,0.6191505789756775,0.7736303210258484,-0.0493464469909668,0.6751488447189331,0.7691947221755981,-0.035093244165182114,0.6583468317985535,0.7606793642044067,-0.048838261514902115,0.635769784450531,0.7820308804512024,-0.048051923513412476,0.6219114065170288,0.8005368113517761,-0.04370855167508125
0.6306872963905334,0.8924064040184021,3.8593177009715873e-07,0.5975819826126099,0.8487823605537415,-0.008270206861197948,0.5870869159698486,0.7886505126953125,-0.013578255660831928,0.609039843082428,0.7517821788787842,-0.021913236007094383,0.6340832710266113,0.7324626445770264,-0.029795413836836815,0.6036891937255859,0.7054687142372131,-0.005703103728592396,0.5952870845794678,0.6331877708435059,-0.018481947481632233,0.5911051630973816,0.5878387093544006,-0.02542826719582081,0.589114248752594,0.5511950254440308,-0.029103385284543037,0.6352092027664185,0.7101061344146729,-0.013956913724541664,0.6414130330085754,0.6306254863739014,-0.02729083225131035,0.6432138085365295,0.576649010181427,-0.03714619576931,0.6462849974632263,0.5357248783111572,-0.04162625968456268,0.6605982184410095,0.7348064184188843,-0.023909613490104675,0.6489085555076599,0.7164773344993591,-0.04421771690249443,0.6281260251998901,0.7442885041236877,-0.05156473070383072,0.6171858310699463,0.768512487411499,-0.05011635273694992,0.6762677431106567,0.7688083648681641,-0.03448663279414177,0.6566310524940491,0.7633821964263916,-0.04835278168320656,0.6337120532989502,0.7837767004966736,-0.04853413254022598,0.6201469302177429,0.8016147613525391,-0.04501016438007355
0.6312762498855591,0.894778847694397,3.765713074699306e-07,0.5974797010421753,0.8505474328994751,-0.008176116272807121,0.5871968269348145,0.7897486686706543,-0.013360128737986088,0.6087605357170105,0.7524389028549194,-0.021738559007644653,0.6329973340034485,0.7330228686332703,-0.029650747776031494,0.6044232845306396,0.7062351703643799,-0.0052400450222194195,0.5952787399291992,0.6335310339927673,-0.01834133453667164,0.5910750031471252,0.5878057479858398,-0.025608250871300697,0.58916836977005,0.5505518317222595,-0.02953415736556053,0.6359776854515076,0.7110933661460876,-0.013766315765678883,0.6411769390106201,0.63123619556427,-0.027966829016804695,0.6429226994514465,0.5772805213928223,-0.03837397322058678,0.6458974480628967,0.536618709564209,-0.04310907423496246,0.6614195704460144,0.7359954118728638,-0.02405671216547489,0.6501267552375793,0.716445803642273,-0.045739877969026566,0.6289132833480835,0.7452168464660645,-0.05353657528758049,0.6171598434448242,0.7703021764755249,-0.05200238525867462,0.6771441102027893,0.7702257633209229,-0.03489496558904648,0.6590381264686584,0.7616100311279297,-0.049820493906736374,0.6351315975189209,0.7817782163619995,-0.05027574673295021,0.620082437992096,0.8000335097312927,-0.04675658047199249
0.6309537291526794,0.8923088908195496,3.850907148716942e-07,0.5973178744316101,0.8475393652915955,-0.008644048124551773,0.5877694487571716,0.7887115478515625,-0.014676653780043125,0.6086837649345398,0.752528965473175,-0.023888470605015755,0.6307504773139954,0.7320773005485535,-0.03259092941880226,0.6051316857337952,0.7048500776290894,-0.006630009040236473,0.5961407423019409,0.6321344971656799,-0.02036810666322708,0.592701256275177,0.586601972579956,-0.02804357372224331,0.5919240713119507,0.5493226051330566,-0.032038524746894836,0.6362758874893188,0.71000075340271,-0.015082234516739845,0.6409816741943359,0.6304020881652832,-0.029745737090706825,0.6418712735176086,0.5765066742897034,-0.040133409202098846,0.644130289554596,0.5358524918556213,-0.044729869812726974,0.6616874933242798,0.7348504662513733,-0.025288648903369904,0.6483274102210999,0.7153292894363403,-0.04712304100394249,0.6266780495643616,0.7449498176574707,-0.054511260241270065,0.6150340437889099,0.7709735631942749,-0.052545756101608276,0.6778038740158081,0.7686992883682251,-0.036106981337070465,0.6587414741516113,0.758730411529541,-0.050431299954652786,0.6352289915084839,0.7790830731391907,-0.050237976014614105,0.6209618449211121,0.7978814840316772,-0.04623826965689659
0.6310971975326538,0.8937742114067078,3.823665792879183e-07,0.5974935293197632,0.8505947589874268,-0.00939516443759203,0.5873515009880066,0.7909343838691711,-0.015713827684521675,0.608697235584259,0.7524828314781189,-0.025046849623322487,0.630948007106781,0.7311467528343201,-0.033824991434812546,0.605311393737793,0.7076010704040527,-0.007678408641368151,0.5964419841766357,0.634732186794281,-0.02208932489156723,0.5925876498222351,0.5885812044143677,-0.030228761956095695,0.5916392207145691,0.5511234998703003,-0.03461189195513725,0.6359937191009521,0.7125078439712524,-0.015961064025759697,0.6403629779815674,0.6313607096672058,-0.031737472862005234,0.6413301825523376,0.5763329863548279,-0.042843665927648544,0.6442466378211975,0.5349313020706177,-0.04783056676387787,0.6612655520439148,0.7371757626533508,-0.025990605354309082,0.647313117980957,0.7166784405708313,-0.04885276407003403,0.6254383325576782,0.7460361123085022,-0.056354112923145294,0.6141363978385925,0.7721467614173889,-0.05429603159427643,0.6774553656578064,0.7709059715270996,-0.03668166324496269,0.6583746671676636,0.7593774199485779,-0.05216351896524429,0.6350676417350769,0.7799543738365173,-0.052246034145355225,0.6214162707328796,0.7995051741600037,-0.04822835698723793
0.6303425431251526,0.893101692199707,3.901686227436585e-07,0.5965132713317871,0.8486484289169312,-0.009150121361017227,0.5869854092597961,0.7880696654319763,-0.015157721936702728,0.6093924641609192,0.7511231303215027,-0.024307092651724815,0.6327856779098511,0.7307230234146118,-0.03291929140686989,0.6047329902648926,0.7056429386138916,-0.0063483198173344135,0.5961145162582397,0.6328176856040955,-0.02031373232603073,0.5926811099052429,0.5870243906974792,-0.02819354087114334,0.5920819640159607,0.5496596097946167,-0.03232448175549507,0.6355174779891968,0.7109074592590332,-0.014676043763756752,0.6396385431289673,0.6307480335235596,-0.029819896444678307,0.6406763792037964,0.5765120983123779,-0.04051098972558975,0.6436381340026855,0.5354927778244019,-0.04513129964470863,0.6608726978302002,0.7358724474906921,-0.02482561022043228,0.6473287343978882,0.7164862155914307,-0.047255486249923706,0.6257216930389404,0.7480088472366333,-0.05425034835934639,0.6146034598350525,0.7749153971672058,-0.051675811409950256,0.677065372467041,0.7698712944984436,-0.03565232455730438,0.6578788161277771,0.7591168284416199,-0.05037378519773483,0.6346645951271057,0.7806645035743713,-0.04982518032193184,0.6211013793945312,0.8000935912132263,-0.04533560574054718
0.6300385594367981,0.893677830696106,3.74381613710284e-07,0.596746563911438,0.8489752411842346,-0.008347961120307446,0.5873624086380005,0.787907600402832,-0.013414004817605019,0.6093571186065674,0.7504279017448425,-0.021617040038108826,0.6321672201156616,0.729267954826355,-0.02938244305551052,0.6042404770851135,0.7059507369995117,-0.005214110016822815,0.5961645841598511,0.6327211856842041,-0.018466921523213387,0.5931296348571777,0.5869428515434265,-0.025881724432110786,0.5928325057029724,0.5495221614837646,-0.02978835254907608,0.6352347731590271,0.711135745048523,-0.013548753224313259,0.6392439603805542,0.6310423612594604,-0.027718836441636086,0.6401610970497131,0.5765957832336426,-0.03811495378613472,0.6429625153541565,0.5350286960601807,-0.04282686859369278,0.6605775952339172,0.7360081076622009,-0.023661769926548004,0.6471517086029053,0.7155893445014954,-0.04524451121687889,0.6254557967185974,0.7445221543312073,-0.05289868265390396,0.6141992807388306,0.7694994807243347,-0.051263030618429184,0.6765258312225342,0.7698523998260498,-0.034371670335531235,0.6567599773406982,0.7607398629188538,-0.049168385565280914,0.6331346035003662,0.7814866304397583,-0.049624569714069366,0.6193420886993408,0.7998552918434143,-0.046088725328445435
0.6301797032356262,0.892927885055542,3.8015059544704854e-07,0.5970211029052734,0.8484598398208618,-0.008842404000461102,0.5868731141090393,0.7878397107124329,-0.014419129118323326,0.608466625213623,0.7498841881752014,-0.023078907281160355,0.6330466866493225,0.729405403137207,-0.031238647177815437,0.6038455963134766,0.7067472338676453,-0.005799873732030392,0.5957280993461609,0.6329914927482605,-0.019485510885715485,0.5926860570907593,0.5869430303573608,-0.0270841084420681,0.5924081206321716,0.549392580986023,-0.030926698818802834,0.634460985660553,0.7121593952178955,-0.013975650072097778,0.6385918259620667,0.6317189931869507,-0.028554299846291542,0.6393291354179382,0.5773957371711731,-0.03898267820477486,0.6419785022735596,0.5361066460609436,-0.043508172035217285,0.6596285700798035,0.7368749976158142,-0.023955516517162323,0.6469300985336304,0.7170504927635193,-0.04600691795349121,0.6260722279548645,0.7471525073051453,-0.05341643840074539,0.6156184077262878,0.7732014656066895,-0.05125207081437111,0.675555944442749,0.7700359225273132,-0.03453891724348068,0.6561816930770874,0.7602198719978333,-0.049122411757707596,0.6333388686180115,0.7816458940505981,-0.048907313495874405,0.6203804016113281,0.8010530471801758,-0.044727224856615067
0.6305733323097229,0.8944605588912964,3.6987066209803743e-07,0.5965295433998108,0.8502857685089111,-0.008060289546847343,0.5863562822341919,0.7878652811050415,-0.012685892172157764,0.6084758043289185,0.7495833039283752,-0.020416833460330963,0.6323641538619995,0.7297278642654419,-0.02775050513446331,0.6038638949394226,0.7067623138427734,-0.004908314906060696,0.595889687538147,0.6335938572883606,-0.01788136549293995,0.592551589012146,0.5874882936477661,-0.025263886898756027,0.5917758941650391,0.5497918128967285,-0.02927861362695694,0.6347753405570984,0.7115777730941772,-0.013212254270911217,0.6381706595420837,0.6316955089569092,-0.02719995751976967,0.6387858390808105,0.5774192214012146,-0.03757665678858757,0.641304075717926,0.5360746383666992,-0.0423177033662796,0.6602020263671875,0.7361648678779602,-0.023247990757226944,0.6473718881607056,0.7166208624839783,-0.04482425004243851,0.6255019307136536,0.7455205917358398,-0.05271800979971886,0.613705039024353,0.770889937877655,-0.051232896745204926,0.6760457158088684,0.7698817253112793,-0.03383485600352287,0.6568300127983093,0.7610817551612854,-0.04885171353816986,0.6331861019134521,0.7820978760719299,-0.049497928470373154,0.6190258264541626,0.801076352596283,-0.04607584699988365
0.6313576102256775,0.8962289690971375,3.7973583744133066e-07,0.5976632833480835,0.8521131873130798,-0.008362685330212116,0.586174726486206,0.7906742691993713,-0.013821267522871494,0.6068049073219299,0.751921534538269,-0.0225784070789814,0.6317979097366333,0.7325963973999023,-0.030768703669309616,0.6039458513259888,0.7078519463539124,-0.005260832607746124,0.5955434441566467,0.633655846118927,-0.018953273072838783,0.5922425985336304,0.5872134566307068,-0.02659335546195507,0.5916475653648376,0.5495984554290771,-0.030495183542370796,0.6345374584197998,0.7125800251960754,-0.01371204573661089,0.6380302309989929,0.6321799159049988,-0.028433799743652344,0.6385287046432495,0.578012228012085,-0.0387701690196991,0.6409000754356384,0.537032425403595,-0.04312659054994583,0.659964382648468,0.736802339553833,-0.02397005632519722,0.6463952660560608,0.7180773019790649,-0.04606880620121956,0.6252733469009399,0.749251127243042,-0.053205691277980804,0.61445552110672,0.7765451669692993,-0.05069491267204285,0.6759971976280212,0.7700472474098206,-0.034858644008636475,0.6566777229309082,0.7599202990531921,-0.04938996583223343,0.6334702968597412,0.7808799147605896,-0.049090784043073654,0.619726300239563,0.8002209067344666,-0.04477338865399361
